ok,duration_sec,num_notes,num_instruments,note_density,polyphony_mean,polyphony_max,pitch_min,pitch_max,pitch_range,pitch_mean,pitch_std,unique_pitches,unique_pitch_ratio,silence_ratio,invalid_short_notes,invalid_long_notes,has_bass_track,dominant_program,dominant_group,instrument_match,pitch_entropy,empty,method,epoch,file,prompt_id,prompt_instrument,prompt_mood,note_density_abs_err_vs_ref,polyphony_mean_abs_err_vs_ref,pitch_mean_abs_err_vs_ref,pitch_std_abs_err_vs_ref,silence_ratio_abs_err_vs_ref,pitch_class_js_vs_ref
1.0,4.090909090909091,71.0,4.0,17.355555555555554,4.9397590361445785,22.0,48.0,86.0,38.0,71.12676056338029,7.05297774984816,17.0,0.23943661971830985,0.024096385542168676,0.0,0.0,1.0,0.0,0.0,1.0,2.3800867499123544,0.0,transformer,5,p11.mid,p11,piano,happy,12.441287225602824,2.7590470728334178,5.399214315181496,0.1731508323299371,0.17441917510270996,0.07597397579852722
1.0,22.849999999999998,80.0,1.0,3.5010940919037203,8.148471615720524,18.0,50.0,83.0,33.0,66.675,7.212445840351247,24.0,0.3,0.004366812227074236,0.0,0.0,0.0,0.0,0.0,0.0,2.8477915967667644,0.0,transformer,5,p12.mid,p12,synth,tense,1.4131742380490104,5.967759652409363,0.9474537518012056,0.3326189228330243,0.19414874841780438,0.051779870618517715
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,nan,0.0,1.0,transformer,5,p13.mid,p13,strings,peaceful,4.914268329952731,2.1807119633111607,65.72754624819879,6.879826917518223,0.8014844393551214,0.07849690257535458
1.0,69.02045454545454,17.0,2.0,0.2463037966347262,0.715629522431259,6.0,55.0,87.0,32.0,76.41176470588235,6.278430147824157,9.0,0.5294117647058824,0.7836468885672938,0.0,0.0,1.0,32.0,4.0,0.0,1.925408165077066,0.0,transformer,5,p14.mid,p14,full_orchestra,epic,4.667964533318004,1.4650824408799017,10.684218457683556,0.6013967696940661,0.5851313279224152,0.12894088590253833
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,-1.0,nan,0.0,1.0,transformer,5,p15.mid,p15,flute,mysterious,4.914268329952731,2.1807119633111607,65.72754624819879,6.879826917518223,0.8014844393551214,0.07849690257535458
1.0,6.659090909090909,34.0,2.0,5.1058020477815695,3.1259259259259258,10.0,29.0,67.0,38.0,58.73529411764706,7.155042744680195,12.0,0.35294117647058826,0.014814814814814815,0.0,0.0,0.0,24.0,3.0,0.0,2.1326346476249856,0.0,transformer,5,p16.mid,p16,synth,happy,0.19153371782883877,0.9452139626147651,6.992252130551734,0.275215827161972,0.18370074583006382,0.06117067256827183
1.0,25.05909090909091,7.0,2.0,0.2793397424269908,1.4035785288270377,3.0,72.0,81.0,9.0,75.28571428571429,2.864276807966203,4.0,0.5714285714285714,0.22266401590457258,0.0,0.0,1.0,0.0,0.0,0.0,1.277034259462139,0.0,transformer,5,p17.mid,p17,strings,sad,4.63492858752574,0.777133434484123,9.5581680375155,4.01555010955202,0.024148455259693946,0.19210074155559456
1.0,15.6,10.0,5.0,0.6410256410256411,0.134185303514377,5.0,57.0,72.0,15.0,63.7,4.428317965096906,8.0,0.8,0.9616613418530351,0.0,0.0,0.0,64.0,8.0,0.0,1.9730014063856127,0.0,transformer,5,p18.mid,p18,brass,heroic,4.273242688927089,2.0465266597967835,2.0275462481987887,2.4515089524213165,0.7631457812081565,0.13657478703321582
1.0,26.379545454545454,52.0,1.0,1.9712242612216766,4.3724007561436675,11.0,37.0,100.0,63.0,85.42307692307692,9.79667556219996,16.0,0.3076923076923077,0.003780718336483932,0.0,0.0,0.0,0.0,0.0,1.0,2.422548423705286,0.0,transformer,5,p19.mid,p19,piano,playful,2.943044068731054,2.191688792832507,19.69553067487813,2.916848644681737,0.1947348423083947,0.09489709168533415
1.0,9.0,19.0,1.0,2.111111111111111,2.7624309392265194,6.0,48.0,71.0,23.0,62.78947368421053,5.699297716371184,8.0,0.42105263157894735,0.0055248618784530384,0.0,0.0,0.0,0.0,0.0,0.0,1.7494938253856618,0.0,transformer,5,p20.mid,p20,organ,dark,2.8031572188416196,0.5817189759153587,2.938072563988264,1.1805292011470385,0.1929906987664256,0.17095034766988726
